{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
3090;9.99E-05;1.14E-04;0;0.000198;0.000114155;0.76976;0.485185185;0;0.414601718;0.730024924;0.001904155;0.753838676;0.628528586
3091;1.32E-04;1.14E-04;0;1.37E-04;0.000114155;0.05141;0.684074074;0;0.647847784;0.840409027;0.021084708;0;0
3092;1.44E-04;1.14E-04;0;9.07E-05;0.000114155;2.24E-02;0.765185185;0;0.621232977;0.88307282;0.178446266;0;0
3093;1.40E-04;1.14E-04;0;6.33E-05;0.000114155;0.00233;0.695185185;0;0.597860442;0.876639392;0.220384317;0;0
3094;1.28E-04;1.14E-04;0;4.11E-05;0.000114155;0;0.8;0;0.513434557;0.827542168;0.126597403;0;0
3095;1.14E-04;1.14E-04;0;2.46E-05;0.000114155;0;0.95;0;0.397911078;0.539392256;0.035569501;0;0
3096;9.82E-05;0.000114155;0;8.08E-06;0.000114155;0;0.851851852;0;0.329273637;0.159142725;0.001337349;0;0
3097;8.78E-05;0.000114155;0;6.77E-06;0.000114155;0;0.871481481;0;0.250458289;0.154063701;0.108644893;0;0
3098;8.14E-05;0.000114155;0;3.75E-06;0.000114155;0;0.786296296;0;0.234782619;0.154740905;0.436567309;0;0
3099;7.86E-05;0.000114155;0;2.38E-06;0.000114155;0;0.710740741;0;0.21404619;0.158804123;0.564984359;0;0
3100;7.75E-05;0.000114155;0;8.30E-06;0.000114155;0;0.737777778;0;0.204855059;0.152709295;0.345020315;0;0
3101;7.90E-05;0.000114155;0;2.49E-05;0.000114155;0;0.795925926;0;0.209535206;0.160158529;0.099897629;0;0
3102;8.50E-05;0.000114155;0;6.93E-05;0.000114155;0;0.958518519;0;0.212044441;0.181151825;0.002007526;0;0
