{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
160;0.00011017;0.000114155;0;0.000216;0.000114155;0.541458541;0.014;0;0.465096544;0.591221271;0;0.883819574;0.0001
161;0.000111078;0.000114155;0;0.000224;0.000114155;0.186480186;0.222;0;0.480462084;0.591221271;0;0.8932181;0.0001
162;0.000114067;0.000114155;0;0.000198;0.000114155;0;0.604;0;0.530985104;0.591221271;0;0.887894125;0.0001
163;0.000114423;0.000114155;0;1.37E-04;0.000114155;0;0.647;0;0.721094885;0.591221271;0;0.862539592;0.0001
164;0.000124254;0.000114155;0;9.07E-05;0.000114155;0;0.513;0;0.728086911;0.591221271;0;0.771522704;0.0001
165;0.000127826;0.000114155;0;6.33E-05;0.000114155;0;0.35;0;0.622219756;0.591221271;0;0.577527893;0.0001
166;0.000124487;0.000114155;0;4.11E-05;0.000114155;0;0.207;0;0.485875264;0.591221271;0;0.307875344;0.0001
167;0.000117546;0.000114155;0;2.46E-05;0.000114155;0;0.112;0;0.384476803;0.591221271;0;0;0.0001
168;1.11E-04;0.000114155;0;8.08E-06;0.000114155;0;0.066;0;0.402901353;0.591221271;0;0;0.0001
169;1.07E-04;0.000114155;0;6.77E-06;0.000114155;0;0.05;0;0.381460082;0.591221271;0;0;0.0001
170;1.03E-04;0.000114155;0;3.75E-06;0.000114155;0;0.062;0;0.390919052;0.591221271;0;0;0.0001
171;1.06E-04;0.000114155;0;2.38E-06;0.000114155;0;0.084;0;0.384645964;0.591221271;0;0;0.0001
172;1.06E-04;0.000114155;0;8.30E-06;0.000114155;0;0.084;0;0.378048651;0.591221271;0;0;0.0001
173;1.07E-04;0.000114155;0;2.49E-05;0.000114155;0;0.075;0;0.367123612;0.591221271;0;0;0.0001
174;1.09E-04;0.000114155;0;6.93E-05;0.000114155;0;0.083;0;0.372691857;0.591221271;0;0;0.0001
175;0.000107609;0.000114155;0;0.000143;0.000114155;0;0.124;0;0.326003173;0.591221271;0;0;0.0001
