{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
180;0.000116947;0.000114155;0;0.000196;0.000114155;1.023;0.037;0;1;0.15575671;0;0.729097795;0.0001
181;0.000115103;0.000114155;0;0.000195;0.000114155;1.0404;0.048;0;1;0.133747609;0;0.919335871;0.0001
182;0.000113603;0.000114155;0;0.000185;0.000114155;0.988;0.055;0;1;0.123589563;0;0.933124057;0.0001
183;0.000117393;0.000114155;0;0.000199;0.000114155;0.6242;0.071;0;1;0.111399907;0;0.854339713;0.0001
184;0.000117798;0.000114155;0;0.000216;0.000114155;0.461;0.089;0;1;0.110384103;0;0.887388764;0.0001
185;0.000116976;0.000114155;0;0.000224;0.000114155;0.1912;0.095;0;1;0.394809398;0;0.82934689;0.0001
186;0.000117754;0.000114155;0;0.000198;0.000114155;0;0.087;0;1;0.741875977;0;0.828587567;0.0001
187;0.00012354;0.000114155;0;1.37E-04;0.000114155;0;0.059;0;1;0.863433932;0;0.698132252;0.0001
188;0.000147222;0.000114155;0;9.07E-05;0.000114155;0;0.041;0;1;0.888151844;0;0.633080534;0.0001
189;0.000153801;0.000114155;0;6.33E-05;0.000114155;0;0.031;0;1;0.858354909;0;0.675241455;0.0001
190;0.000146007;0.000114155;0;4.11E-05;0.000114155;0;0.025;0;1;0.851921479;0;0.462844126;0.0001
191;0.000132578;0.000114155;0;2.46E-05;0.000114155;0;0.022;0;1;0.324041676;0;0;0.0001
192;1.17E-04;0.000114155;0;8.08E-06;0.000114155;0;0.023;0;1;0.203499527;0;0;0.0001
193;1.04E-04;0.000114155;0;6.77E-06;0.000114155;0;0.024;0;1;0.167607763;0;0;0.0001
194;9.63E-05;0.000114155;0;3.75E-06;0.000114155;0;0.027;0;1;0.167607763;0;0;0.0001
195;9.19E-05;0.000114155;0;2.38E-06;0.000114155;0;0.026;0;1;0.165914755;0;0;0.0001
196;9.01E-05;0.000114155;0;8.30E-06;0.000114155;0;0.032;0;1;0.189616863;0;0;0.0001
197;9.04E-05;0.000114155;0;2.49E-05;0.000114155;0;0.036;0;1;0.191309872;0;0;0.0001
198;8.86E-05;0.000114155;0;6.93E-05;0.000114155;0;0.028;0;1;0.193002879;0;0;0.0001
199;8.21E-05;0.000114155;0;0.000143;0.000114155;0.0852;0.028;0;1;0.189955465;0;0;0.0001
200;9.19E-05;0.000114155;0;0.00019;0.000114155;0.4418;0.007;0;1;0.254628358;0;0;0.0001
201;0.000103221;0.000114155;0;0.000168;0.000114155;0.7208;0;0;1;0.251242344;0;0;0.0001
202;0.000110815;0.000114155;0;0.000165;0.000114155;0.8736;0;0;1;0.253951157;0;0.441740515;0.0001
203;0.0001154;0.000114155;0;0.000179;0.000114155;0.9056;0.032;0;1;0.365012463;0;0.690752007;0.0001
204;0.000118226;1.14E-04;0;0.000196;0.000114155;0.9738;0.177;0;1;0.36230365;0;0.896945116;0.0001
205;0.000115849;1.14E-04;0;0.000195;0.000114155;0.9886;0.296;0;1;0.349775393;0;0.896509894;0.0001
206;0.000113906;1.14E-04;0;0.000185;0.000114155;0.9506;0.382;0;1;0.39108478;0;0.935772425;0.0001
207;0.000115485;1.14E-04;0;0.000199;0.000114155;0.8166;0.425;0;1;0.390746178;0;0.887453584;0.0001
208;0.000114234;0.000114155;0;0.000216;0.000114155;6.70E-01;0.425;0;1;0.429346755;0;0.811984332;0.0001
209;0.000111727;0.000114155;0;0.000224;0.000114155;0.2902;0.378;0;1;0.438488997;0;0.789167616;0.0001
210;0.00011119;0.000114155;0;0.000198;0.000114155;0.0052;0.28;0;1;0.738489962;0;0.667027808;0.0001
211;0.000113556;0.000114155;0;1.37E-04;0.000114155;0;0.165;0;1;0.880025406;0;0.578566732;0.0001
212;0.000140855;0.000114155;0;9.07E-05;0.000114155;0;0.114;0;1;0.88273422;0;0.432647165;0.0001
213;0.000154978;0.000114155;0;6.33E-05;0.000114155;0;0.09;0;1;0.878671;0;0.280134456;0.0001
214;0.00014923;0.000114155;0;4.11E-05;0.000114155;0;0.073;0;1;0.837700215;0;0.310396237;0.0001
215;0.000137039;0.000114155;0;2.46E-05;0.000114155;0;0.064;0;1;0.292890333;0;0;0.0001
216;0.000122418;0.000114155;0;8.08E-06;0.000114155;0;0.065;0;1;0.170316575;0;0;0.0001
217;1.09E-04;0.000114155;0;6.77E-06;0.000114155;0;0.084;0;1;0.147291671;0;0;0.0001
218;1.00E-04;0.000114155;0;3.75E-06;0.000114155;0;0.081;0;0.998833822;0.148984678;0;0;0.0001
219;9.58E-05;1.14E-04;0;2.38E-06;0.000114155;0;0.08;0;0.997667645;0.147630272;0;0;0.0001
220;9.28E-05;1.14E-04;0;8.30E-06;0.000114155;0;0.075;0;0.996501467;0.150000483;0;0;0.0001
221;9.16E-05;1.14E-04;0;2.49E-05;0.000114155;0;0.078;0;0.995335289;0.183522036;0;0;0.0001
222;8.83E-05;1.14E-04;0;6.93E-05;0.000114155;0;0.067;0;0.994169112;0.17776581;0;0;0.0001
223;8.03E-05;1.14E-04;0;0.000143;0.000114155;0.1952;0.09;0;0.993002934;0.18453784;0;0;0.0001
224;8.66E-05;1.14E-04;0;0.00019;0.000114155;0.531;0.121;0;0.991836756;0.182167631;0;0;0.0001
225;9.43E-05;1.14E-04;0;0.000168;0.000114155;0.7872;0.133;0;0.990670579;0.181490427;0;0;0.0001
226;9.99E-05;1.14E-04;0;0.000165;0.000114155;0.8776;0.147;0;0.989504401;0.183522036;0;0.277087905;0.0001
227;0.000103529;1.14E-04;0;0.000179;0.000114155;0.9478;0.18;0;0.988338223;0.182167631;0;0.398357271;0.0001
228;0.000106969;1.14E-04;0;0.000196;0.000114155;1.0202;0.243;0;0.987172046;0.162190139;0;0.714559547;0.0001
229;0.000108672;1.14E-04;0;0.000195;0.000114155;1.0204;0.333;0;0.986005868;0.167946366;0;0.840329287;0.0001
230;0.000108636;1.14E-04;0;0.000185;0.000114155;0.295;0.413;0;0.98483969;0.160835733;0;0.884518154;0.0001
231;0.000110747;1.14E-04;0;0.000199;0.000114155;0.2902;0.468;0;0.983673513;0.158804123;0;0.747377096;0.0001
