{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
770;1.13E-04;0.000114155;0;3.75E-06;0.000114155;0;0.121;0;0.566311747;0.232619259;0;0;0.0001
771;1.07E-04;0.000114155;0;2.38E-06;0.000114155;0;0.123;0;0.5501004;0.247517726;0;0;0.0001
772;1.03E-04;0.000114155;0;8.30E-06;0.000114155;0;0.102;0;0.504271621;0.248533532;0;0;0.0001
773;9.94E-05;0.000114155;0;2.49E-05;0.000114155;0;0.071;0;0.539809717;0.249887938;0;0;0.0001
774;9.64E-05;0.000114155;0;6.93E-05;0.000114155;0;0.041;0;0.565874745;0.24582472;0;0;0.0001
775;9.13E-05;0.000114155;0;0.000143;0.000114155;0;0.038;0;0.594547688;0.248194931;0;0;0.0001
776;0.0000978;0.000114155;0;0.00019;0.000114155;0;0.083;0;0.604951144;0.252258149;0;0;0.0001
777;0.000116051;0.000114155;0;0.000168;0.000114155;0;0.154;0;0.536764802;0.324380276;0;0;0.0001
778;0.000127785;0.000114155;0;0.000165;0.000114155;0.12451;0.216;0;0.543545376;0.369414282;0;0.146950407;0.0001
779;0.000135755;0.000114155;0;0.000179;0.000114155;0.27098;0.252;0;0.549325073;0.363996657;0;0.232661153;0.0001
780;0.000142121;0.000114155;0;0.000196;0.000114155;0.47863;0.256;0;0.551707436;0.350113993;0;0.439963242;0.0001
781;0.000129196;0.000114155;0;0.000195;0.000114155;0.38562;0.248;0;0.470876242;0.355193017;0;0.287127384;0.0001
782;0.00012753;0.000114155;0;0.000185;0.000114155;0.47969;0.24;0;0.529039742;0.565125972;0;0.388801123;0.0001
783;0.000135161;0.000114155;0;0.000199;0.000114155;0.56408;0.244;0;0.585539817;0.569426218;0;0.506417206;0.0001
784;0.00014336;0.000114155;0;0.000216;0.000114155;0.59406;0.273;0;0.567171655;0.570492802;0;0.518043552;0.0001
785;0.000141419;0.000114155;0;0.000224;0.000114155;0.59743;0.314;0;0.585342461;0.563907002;0;0.566954744;0.0001
786;0.000135354;0.000114155;0;0.000198;0.000114155;0.46632;0.369;0;0.586850821;0.756706732;0;0.393375254;0.0001
787;0.000132621;0.000114155;0;0.000137;0.000114155;0.49784;0.431;0;0.730582048;0.880160851;0;0.463267561;0.0001
788;0.000152075;0.000114155;0;9.07E-05;0.000114155;0.56521;0.425;0;0.809862592;0.86461057;0;0.601358816;0.0001
789;0.000159758;0.000114155;0;6.33E-05;0.000114155;0.5095;0.419;0;0.751473543;0.875242654;0;0.558364051;0.0001
790;0.000161523;0.000114155;0;4.11E-05;0.000114155;0.2912;0.397;0;0.690673937;0.885917077;0;0.329688484;0.0001
791;0.000150643;0.000114155;0;2.46E-05;0.000114155;0;0.364;0;0.672489033;0.589928534;0;0;0.0001
