{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
110;0.000100127;0.000114155;0;0.000185;0.000114155;0.209758048;0.402;0;0.532437078;0.208239948;0;0.20224524;0.0001
111;0.000103653;0.000114155;0;0.000199;0.000114155;0;0.485;0;0.556063356;0.208917152;0;0.290518072;0.0001
112;0.000103078;0.000114155;0;0.000216;0.000114155;0;0.538;0;0.555668644;0.425283536;0;0.255267979;0.0001
113;0.000103231;0.000114155;0;0.000224;0.000114155;0;0.525;0;0.616411864;0.425283536;0;0.287166709;0.0001
114;0.000102097;0.000114155;0;0.000198;0.000114155;0.040591882;0.461;0;0.58467991;0.737135557;0;0.600467107;0.0001
115;0.000106359;0.000114155;0;1.37E-04;0.000114155;0;0.367;0;0.793002789;0.88510443;0;0.235906474;0.0001
116;0.000129139;0.000114155;0;9.07E-05;0.000114155;0;0.331;0;0.784798436;0.891199258;0;0.127039253;0.0001
117;0.000139288;0.000114155;0;6.33E-05;0.000114155;0;0.307;0;0.751318477;0.880025406;0;0.059560503;0.0001
118;0.000132006;0.000114155;0;4.11E-05;0.000114155;0;0.258;0;0.663608032;0.877993798;0;0.008925393;0.0001
119;1.20E-04;0.000114155;0;2.46E-05;0.000114155;0;0.188;0;0.595633144;0.344357768;0;0;0.0001
120;1.07E-04;0.000114155;0;8.08E-06;0.000114155;0;0.142;0;0.572429769;0.227201635;0;0;0.0001
121;9.87E-05;0.000114155;0;6.77E-06;0.000114155;0;0.149;0;0.272632595;0.213318972;0;0;0.0001
122;9.59E-05;0.000114155;0;3.75E-06;0.000114155;0;0.194;0;0.321788222;0.212980371;0;0;0.0001
123;9.36E-05;0.000114155;0;2.38E-06;0.000114155;0;0.19;0;0.298880881;0.223815619;0;0;0.0001
124;9.18E-05;0.000114155;0;8.30E-06;0.000114155;0;0.124;0;0.304900226;0.208917152;0;0;0.0001
125;8.96E-05;0.000114155;0;2.49E-05;0.000114155;0;0.066;0;0.33907093;0.212303167;0;0;0.0001
