{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
6929;9.64E-05;0.000114;0;0.000224;0.000114155;5.66E-01;0.13838962;0;0.505949143;0.372461695;0;0.327421764;0.0001
6930;9.54E-05;0.000114;0;0.000198;0.000114155;0.11159;0.083610396;0;0.521695297;0.527541202;0;0;0.0001
6931;0.000107501;0.000114;0;1.37E-04;0.000114155;0.03299;0.063428576;0;0.696002537;0.684652317;0;0;0.0001
6932;0.000114541;0.000114;0;9.07E-05;0.000114155;0.01449;0.046129873;0;0.681835227;0.684652317;0;0;0.0001
6933;0.000112604;0.000114;0;6.33E-05;0.000114155;0.00291;0.037480522;0;0.622163368;0.643342929;0;0;0.0001
6934;0.000108897;0.000114;0;4.11E-05;0.000114155;0;0.034597405;0;0.505695402;0.643004328;0;0;0.0001
6935;1.03E-04;0.000114155;0;2.46E-05;0.000114155;0;0.036038964;0;0.435507309;0.269526828;0;0;0.0001
6936;9.47E-05;0.000114155;0;8.08E-06;0.000114155;0;0.044688315;0;0.373058374;0.147968873;0;0;0.0001
6937;8.78E-05;0.000114155;0;6.77E-06;0.000114155;0;0.043246756;0;0.305887004;0.146953069;0;0;0.0001
6938;8.24E-05;0.000114155;0;3.75E-06;0.000114155;0;0.023064937;0;0.318320404;0.149323281;0;0;0.0001
6939;7.92E-05;0.000114155;0;2.38E-06;0.000114155;0;0.011532468;0;0.298373396;0.176072802;0;0;0.0001
6940;7.70E-05;0.000114155;0;8.30E-06;0.000114155;0;0.005766234;0;0.270814104;0.180474622;0;0;0.0001
6941;7.66E-05;0.000114155;0;2.49E-05;0.000114155;0;0.007207793;0;0.293411314;0.178104411;0;0;0.0001
6942;7.46E-05;0.000114155;0;6.93E-05;0.000114155;0;0.007207793;0;0.246595758;0.174379794;0;0;0.0001
6943;6.86E-05;0.000114155;0;0.000143;0.000114155;0;0.012974027;0;0.241873323;0.17776581;0;0;0.0001
6944;7.11E-05;0.000114155;0;0.00019;0.000114155;0;0.036038964;0;0.232809064;0.180136021;0;0;0.0001
6945;7.62E-05;0.000114;0;0.000168;0.000114155;0;0.060545459;0;0.265274052;0.185553645;0;0;0.0001
6946;8.14E-05;0.000114;0;0.000165;0.000114155;0;0.08937663;0;0.307761881;0.151693491;0;0;0.0001
6947;8.61E-05;1.14E-04;0;0.000179;0.000114155;0.07018;0.135506503;0;0.333756427;0.156772513;0;0.014225557;0.0001
6948;8.97E-05;1.14E-04;0;0.000196;0.000114155;0.13712;0.196051962;0;0.34741625;0.157111115;0;0.011643182;0.0001
6949;9.15E-05;1.14E-04;0;0.000195;0.000114155;0.16701;0.260922097;0;0.366122737;0.155079507;0;0.001232702;0.0001
6950;9.34E-05;1.14E-04;0;0.000185;0.000114155;0.49981;0.32723379;0;0.353717532;0.158465522;0;0.188063489;0.0001
6951;9.48E-05;1.14E-04;0;0.000199;0.000114155;0.74501;0.403636393;0;0.375031931;0.151693491;0;0.666162789;0.0001
6952;9.53E-05;1.14E-04;0;0.000216;0.000114155;0.71978;0.446883149;0;0.360906912;0.150677687;0;0.594657093;0.0001
6953;9.63E-05;1.14E-04;0;0.000224;0.000114155;0.71341;0.40651951;0;0.416772629;0.372461695;0;0.619212151;0.0001
6954;9.65E-05;0.000114;0;0.000198;0.000114155;0.38087;0.226324692;0;0.485395972;0.707000018;0;0.089114434;0.0001
6955;0.000109315;0.000114;0;1.37E-04;0.000114155;0.38515;0.106675332;0;0.677972697;0.833975597;0;0.153250913;0.0001
6956;1.17E-04;0.000114;0;9.07E-05;0.000114155;0.09524;0.060545459;0;0.657377236;0.869867361;0;0.003644118;0.0001
6957;1.17E-04;0.000114;0;6.33E-05;0.000114155;0.00332;0.027389612;0;0.618681452;0.867835752;0;0;0.0001
6958;1.15E-04;0.000114;0;4.11E-05;0.000114155;0;0.017298703;0;0.545631705;0.821785942;0;0;0.0001
6959;1.09E-04;0.000114;0;2.46E-05;0.000114155;0;0.017298703;0;0.412952389;0.281377881;0;0;0.0001
6960;1.00E-04;0.000114155;0;8.08E-06;0.000114155;0;0.017298703;0;0.337745828;0.150677687;0;0;0.0001
6961;9.21E-05;0.000114155;0;6.77E-06;0.000114155;0;0.015857144;0;0.275987638;0.146953069;0;0;0.0001
6962;8.56E-05;0.000114155;0;3.75E-06;0.000114155;0;0.011532468;0;0.26785377;0.148307475;0;0;0.0001
6963;8.25E-05;0.000114155;0;2.38E-06;0.000114155;0;0.01009091;0;0.275057248;0.146953069;0;0;0.0001
6964;8.08E-05;0.000114155;0;8.30E-06;0.000114155;0;0.007207793;0;0.251430969;0.178443012;0;0;0.0001
6965;8.02E-05;0.000114155;0;2.49E-05;0.000114155;0;0.007207793;0;0.268643193;0.182844832;0;0;0.0001
6966;8.10E-05;0.000114155;0;6.93E-05;0.000114155;0;0.007207793;0;0.268544514;0.1757342;0;0;0.0001
6967;8.11E-05;0.000114155;0;0.000143;0.000114155;0.00E+00;0.018740261;0;0.344343142;0.17776581;0;0;0.0001
6968;8.92E-05;0.000114155;0;0.00019;0.000114155;0;0.063428576;0;0.374735897;0.177088607;0;0;0.0001
6969;1.02E-04;0.000114;0;0.000168;0.000114155;0;0.093701305;0;0.480673536;0.179797418;0;0;0.0001
6970;1.09E-04;0.000114;0;0.000165;0.000114155;0;0.123974035;0;0.483506997;0.179458816;0;0;0.0001
6971;1.12E-04;1.14E-04;0;0.000179;0.000114155;0.58645;0.172987025;0;0.494488424;0.163544545;0;0.539221508;0.0001
6972;1.14E-04;1.14E-04;0;0.000196;0.000114155;0.70779;0.233532484;0;0.482238284;0.155079507;0;0.707759722;0.0001
6973;1.10E-04;1.14E-04;0;0.000195;0.000114155;0.7438;0.292636385;0;0.499055795;0.15575671;0;0.764472998;0.0001
6974;1.11E-04;1.14E-04;0;0.000185;0.000114155;0.7554;0.373363663;0;0.457582937;0.159481326;0;0.790017816;0.0001
6975;1.14E-04;1.14E-04;0;0.000199;0.000114155;0.77022;0.444000032;0;0.483084093;0.161512935;0;0.83239756;0.0001
6976;1.15E-04;1.14E-04;0;0.000216;0.000114155;0.76257;0.490129905;0;0.465773192;0.156095311;0;0.79425579;0.0001
6977;1.12E-04;1.14E-04;0;0.000224;0.000114155;7.31E-01;0.436792239;0;0.446502833;0.366028267;0;0.685031222;0.0001
6978;1.09E-04;0.000114;0;0.000198;0.000114155;0.66503;0.273896124;0;0.456751224;0.530588615;0;0.522566539;0.0001
6979;0.000117687;0.000114;0;1.37E-04;0.000114155;0.67174;0.15857144;0;0.678339216;0.694133161;0;0.587737767;0.0001
6980;1.22E-04;0.000114;0;9.07E-05;0.000114155;0.42152;0.112441567;0;0.734952065;0.864788338;0;0.271302345;0.0001
6981;1.20E-04;0.000114;0;6.33E-05;0.000114155;0.00322;0.067753252;0;0.655347293;0.872237572;0;0;0.0001
6982;1.16E-04;0.000114;0;4.11E-05;0.000114155;0;0.044688315;0;0.536074058;0.817722722;0;0;0.0001
6983;1.09E-04;0.000114155;0;2.46E-05;0.000114155;0;0.027389612;0;0.503665458;0.267495218;0;0;0.0001
6984;9.99E-05;0.000114155;0;8.08E-06;0.000114155;0;0.017298703;0;0.418929442;0.147291671;0;0;0.0001
6985;9.27E-05;0.000114155;0;6.77E-06;0.000114155;0;0.015857144;0;0.358369483;0.148984678;0;0;0.0001
6986;8.84E-05;0.000114155;0;3.75E-06;0.000114155;0;0.017298703;0;0.308664079;0.150000483;0;0;0.0001
6987;8.64E-05;0.000114155;0;2.38E-06;0.000114155;0;0.012974027;0;0.277453708;0.15135489;0;0;0.0001
6988;8.51E-05;0.000114155;0;8.30E-06;0.000114155;0;0.011532468;0;0.255815081;0.179458816;0;0;0.0001
6989;8.53E-05;0.000114155;0;2.49E-05;0.000114155;0;0.012974027;0;0.271547139;0.181490427;0;0;0.0001
6990;8.43E-05;0.000114155;0;6.93E-05;0.000114155;0;0.011532468;0;0.283515343;0.175395598;0;0;0.0001
6991;8.58E-05;0.000114155;0;0.000143;0.000114155;0.00E+00;0.014415585;0;0.294412189;0.179120216;0;0;0.0001
6992;9.72E-05;0.000114155;0;0.00019;0.000114155;0;0.034597405;0;0.302109055;0.179120216;0;0;0.0001
6993;0.000113837;0.000114155;0;0.000168;0.000114155;0;0.061987017;0;0.365431992;0.179120216;0;0;0.0001
6994;0.000122929;0.000114155;0;0.000165;0.000114155;0.15371;0.09946754;0;0.384730546;0.180474622;0;0.137153809;0.0001
6995;0.000128355;1.14E-04;0;0.000179;0.000114155;0.59455;0.142714296;0;0.423990203;0.162867342;0;0.543756411;0.0001
6996;0.000132685;1.14E-04;0;0.000196;0.000114155;0.69932;0.174428584;0;0.436747829;0.156095311;0;0.675439544;0.0001
6997;0.000131114;1.14E-04;0;0.000195;0.000114155;0.74963;0.187402611;0;0.418605216;0.161851537;0;0.754161493;0.0001
6998;0.000137104;1.14E-04;0;0.000185;0.000114155;0.76857;0.187402611;0;0.458217294;0.158465522;0;0.792888121;0.0001
6999;0.00014469;1.14E-04;0;0.000199;0.000114155;0.77021;0.17875326;0;0.474372256;0.160835733;0;0.805350105;0.0001
7000;0.000147807;1.14E-04;0;0.000216;0.000114155;0.76581;0.167220791;0;0.500930673;0.159819928;0;0.798088862;0.0001
7001;0.000143064;1.14E-04;0;0.000224;0.000114155;7.57E-01;0.144155855;0;0.478262979;0.377202117;0;0.772544044;0.0001
7002;0.000132797;0.000114;0;0.000198;0.000114155;0.7009;0.100909098;0;0.487200367;0.619979424;0;0.616422826;0.0001
7003;0.000137983;0.000114155;0;1.37E-04;0.000114155;0.55677;0.070636369;0;0.723144674;0.646051741;0;0.375884036;0.0001
7004;0.000142128;0.000114155;0;9.07E-05;0.000114155;0.15031;0.051896108;0;0.800171978;0.862418127;0;0.03090752;0.0001
7005;0.000139818;0.000114155;0;6.33E-05;0.000114155;0.0032;0.038922081;0;0.72831246;0.828896575;0;0;0.0001
7006;0.000135617;0.000114155;0;4.11E-05;0.000114155;0;0.030272729;0;0.632284888;0.823478949;0;0;0.0001
7007;1.30E-04;0.000114155;0;2.46E-05;0.000114155;0;0.021623378;0;0.542530404;0.274605851;0;0;0.0001
7008;1.20E-04;0.000114155;0;8.08E-06;0.000114155;0;0.02018182;0;0.452719532;0.147968873;0;0;0.0001
7009;1.10E-04;0.000114155;0;6.77E-06;0.000114155;0;0.018740261;0;0.333178457;0.146953069;0;0;0.0001
7010;1.03E-04;0.000114155;0;3.75E-06;0.000114155;0;0.02018182;0;0.267402672;0.148646076;0;0;0.0001
7011;9.76E-05;0.000114155;0;2.38E-06;0.000114155;0;0.023064937;0;0.277143578;0.15135489;0;0;0.0001
7012;9.46E-05;0.000114155;0;8.30E-06;0.000114155;0;0.027389612;0;0.269446711;0.179120216;0;0;0.0001
7013;9.33E-05;0.000114155;0;2.49E-05;0.000114155;0;0.028831171;0;0.273732147;0.180136021;0;0;0.0001
7014;9.16E-05;0.000114155;0;6.93E-05;0.000114155;0;0.030272729;0;0.272787659;0.176750004;0;0;0.0001
7015;9.13E-05;0.000114155;0;0.000143;0.000114155;0.00E+00;0.012974027;0;0.367109514;0.178104411;0;0;0.0001
7016;0.000101522;0.000114;0;0.00019;0.000114155;0;0.008649351;0;0.41929596;0.178443012;0;0;0.0001
7017;0.000120201;0.000114;0;0.000168;0.000114155;0;0.011532468;0;0.493205614;0.181151825;0;0;0.0001
7018;0.000131911;0.000114;0;0.000165;0.000114155;0.15006;0.043246756;0;0.484733422;0.153386499;0;0.132888841;0.0001
